Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744305.1_ASM4974430v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.97	98.99	97.16	JBLZTO010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 291 291_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744535.1_ASM4974453v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.97	99.57	99.50	JBLZTT010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 30 30_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745375.1_ASM4974537v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.97	98.69	98.64	JBLZUO010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 98N 98N_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.97	99.11	98.30	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744815.1_ASM4974481v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.97	98.85	98.07	JBLZTZ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 313 313_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744915.1_ASM4974491v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.97	98.84	98.70	JBLZUC010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 319 319_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745215.1_ASM4974521v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.97	99.46	98.81	JBLZUK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 69 69_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745255.1_ASM4974525v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.96	86.83	97.73	JBLZUL010000001.1 Salmonella enterica subsp. enterica serovar Abony strain 73 73_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745015.1_ASM4974501v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.94	98.68	98.69	JBLZUF010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 46 46_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.93	98.96	97.66	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.93	98.93	97.61	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744355.1_ASM4974435v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.93	98.93	97.62	JBLZTN010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 290 290_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744415.1_ASM4974441v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.93	98.92	97.61	JBLZTQ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 296 296_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744425.1_ASM4974442v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.93	98.93	97.60	JBLZTP010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 292 292_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744475.1_ASM4974447v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.93	98.81	97.61	JBLZTR010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 297 297_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744555.1_ASM4974455v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.93	98.84	96.11	JBLZTS010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 298 298_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744575.1_ASM4974457v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.93	98.92	97.62	JBLZTU010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 300 300_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744655.1_ASM4974465v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.93	98.87	97.60	JBLZTV010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 304 304_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744675.1_ASM4974467v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.93	98.92	97.65	JBLZTW010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 306 306_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744695.1_ASM4974469v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.93	98.96	95.97	JBLZTX010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 308 308_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744775.1_ASM4974477v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.93	98.91	97.64	JBLZTY010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 310 310_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744795.1_ASM4974479v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.93	98.94	97.63	JBLZUA010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 314 314_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744875.1_ASM4974487v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.93	98.82	97.74	JBLZUB010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 317 317_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745275.1_ASM4974527v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	99.92	98.37	99.06	JBLZUM010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 75 75_00001, whole genome shotgun sequence	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	100.00	99.94	99.97	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	100.00	100.00	100.00	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744355.1_ASM4974435v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	100.00	99.95	99.97	JBLZTN010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 290 290_00001, whole genome shotgun sequence	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744415.1_ASM4974441v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	100.00	99.95	99.97	JBLZTQ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 296 296_00001, whole genome shotgun sequence	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744425.1_ASM4974442v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	100.00	99.93	99.93	JBLZTP010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 292 292_00001, whole genome shotgun sequence	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744475.1_ASM4974447v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	100.00	99.82	99.95	JBLZTR010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 297 297_00001, whole genome shotgun sequence	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744555.1_ASM4974455v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	100.00	99.79	98.34	JBLZTS010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 298 298_00001, whole genome shotgun sequence	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744575.1_ASM4974457v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	100.00	99.96	99.99	JBLZTU010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 300 300_00001, whole genome shotgun sequence	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744655.1_ASM4974465v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	100.00	99.86	99.92	JBLZTV010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 304 304_00001, whole genome shotgun sequence	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744675.1_ASM4974467v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	100.00	99.94	100.00	JBLZTW010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 306 306_00001, whole genome shotgun sequence	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744695.1_ASM4974469v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	100.00	99.98	98.28	JBLZTX010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 308 308_00001, whole genome shotgun sequence	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744775.1_ASM4974477v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	100.00	99.94	100.00	JBLZTY010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 310 310_00001, whole genome shotgun sequence	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744795.1_ASM4974479v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	100.00	99.97	99.98	JBLZUA010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 314 314_00001, whole genome shotgun sequence	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744875.1_ASM4974487v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	100.00	99.75	100.00	JBLZUB010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 317 317_00001, whole genome shotgun sequence	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence
